851;1.46
665;1.46
647;1.46
305;1.46
285;1.46
9459;1.45
9059;1.45
9037;1.45
8759;1.45
8712;1.45
8574;1.45
8542;1.45
8540;1.45
8391;1.45
7873;1.45
7758;1.45
7716;1.45
7459;1.45
7273;1.45
7256;1.45
7135;1.45
7002;1.45
6958;1.45
6451;1.45
6238;1.45
6024;1.45
5990;1.45
5892;1.45
5825;1.45
5706;1.45
5693;1.45
5569;1.45
5484;1.45
5230;1.45
5156;1.45
5008;1.45
4953;1.45
4912;1.45
4896;1.45
4807;1.45
4570;1.45
4332;1.45
4046;1.45
3641;1.45
3530;1.45
3438;1.45
3430;1.45
3173;1.45
2853;1.45
2713;1.45
2556;1.45
2451;1.45
2260;1.45
2145;1.45
2141;1.45
2105;1.45
2074;1.45
2033;1.45
1852;1.45
1673;1.45
1460;1.45
1403;1.45
1151;1.45
1019;1.45
760;1.45
744;1.45
616;1.45
515;1.45
418;1.45
395;1.45
292;1.45
278;1.45
233;1.45
148;1.45
9866;1.44
8834;1.44
8700;1.44
8671;1.44
8659;1.44
8253;1.44
7776;1.44
7707;1.44
7698;1.44
7390;1.44
7366;1.44
6841;1.44
6802;1.44
6304;1.44
6104;1.44
6035;1.44
5867;1.44
5709;1.44
5691;1.44
5480;1.44
5273;1.44
4275;1.44
4093;1.44
4055;1.44
4005;1.44
3898;1.44
3800;1.44
3747;1.44
2776;1.44
1939;1.44
1894;1.44
1779;1.44
1713;1.44
899;1.44
584;1.44
550;1.44
452;1.44
425;1.44
351;1.44
257;1.44
250;1.44
9625;1.43
9320;1.43
9271;1.43
9069;1.43
8853;1.43
8781;1.43
8236;1.43
7958;1.43
7943;1.43
7913;1.43
7665;1.43
7492;1.43
7381;1.43
7364;1.43
7252;1.43
7096;1.43
7005;1.43
6940;1.43
6900;1.43
6875;1.43
6858;1.43
6725;1.43
6683;1.43
6534;1.43
6390;1.43
6200;1.43
6144;1.43
5923;1.43
5769;1.43
5758;1.43
5724;1.43
5632;1.43
5562;1.43
5512;1.43
5403;1.43
5297;1.43
5272;1.43
5153;1.43
4848;1.43
4676;1.43
4285;1.43
4257;1.43
4051;1.43
3992;1.43
3879;1.43
3667;1.43
3496;1.43
3455;1.43
3329;1.43
3246;1.43
3074;1.43
3023;1.43
3001;1.43
2460;1.43
2325;1.43
2001;1.43
1942;1.43
1805;1.43
1666;1.43
1602;1.43
1319;1.43
1164;1.43
1132;1.43
1012;1.43
970;1.43
961;1.43
929;1.43
841;1.43
546;1.43
534;1.43
503;1.43
444;1.43
412;1.43
318;1.43
315;1.43
275;1.43
165;1.43
161;1.43
120;1.43
9835;1.42
9741;1.42
9592;1.42
8772;1.42
8501;1.42
8436;1.42
8383;1.42
8042;1.42
7625;1.42
7398;1.42
7247;1.42
7176;1.42
6967;1.42
6830;1.42
6716;1.42
6637;1.42
6525;1.42
6426;1.42
6300;1.42
6277;1.42
6243;1.42
5801;1.42
5746;1.42
5744;1.42
5695;1.42
5687;1.42
5658;1.42
5405;1.42
5352;1.42
5296;1.42
5216;1.42
5147;1.42
5020;1.42
4996;1.42
4629;1.42
4529;1.42
4166;1.42
4165;1.42
4147;1.42
4126;1.42
4088;1.42
3861;1.42
3812;1.42
3386;1.42
3322;1.42
3244;1.42
3101;1.42
2876;1.42
2524;1.42
2393;1.42
2371;1.42
2313;1.42
2274;1.42
1983;1.42
1927;1.42
1923;1.42
1812;1.42
1633;1.42
1197;1.42
1124;1.42
988;1.42
756;1.42
343;1.42
319;1.42
266;1.42
95;1.42
78;1.42
9894;1.41
9724;1.41
9701;1.41
9641;1.41
9631;1.41
9630;1.41
9629;1.41
9413;1.41
9126;1.41
9056;1.41
8955;1.41
8918;1.41
8890;1.41
8748;1.41
8644;1.41
8595;1.41
8415;1.41
8207;1.41
7722;1.41
7569;1.41
7534;1.41
7508;1.41
7417;1.41
7400;1.41
7397;1.41
7377;1.41
7288;1.41
7219;1.41
7171;1.41
6640;1.41
6639;1.41
6476;1.41
6366;1.41
6272;1.41
6108;1.41
6052;1.41
5843;1.41
5585;1.41
5389;1.41
5386;1.41
5207;1.41
5038;1.41
4735;1.41
4701;1.41
4682;1.41
4562;1.41
4449;1.41
4263;1.41
4184;1.41
4010;1.41
3841;1.41
3553;1.41
3405;1.41
3333;1.41
3225;1.41
3156;1.41
3055;1.41
2943;1.41
2882;1.41
2710;1.41
2613;1.41
2576;1.41
2478;1.41
2437;1.41
2000;1.41
1958;1.41
1492;1.41
1433;1.41
909;1.41
903;1.41
734;1.41
557;1.41
485;1.41
431;1.41
430;1.41
409;1.41
330;1.41
115;1.41
9956;1.4
9695;1.4
9661;1.4
9604;1.4
9601;1.4
9250;1.4
8974;1.4
8968;1.4
8883;1.4
8849;1.4
8836;1.4
8786;1.4
8769;1.4
8606;1.4
8551;1.4
8313;1.4
8241;1.4
8197;1.4
8162;1.4
7987;1.4
7872;1.4
7760;1.4
7633;1.4
7626;1.4
7601;1.4
7592;1.4
7563;1.4
7440;1.4
7338;1.4
6916;1.4
6615;1.4
6439;1.4
6411;1.4
6152;1.4
6130;1.4
5836;1.4
5725;1.4
5698;1.4
5430;1.4
5370;1.4
5318;1.4
5300;1.4
5242;1.4
4856;1.4
4706;1.4
4550;1.4
4519;1.4
4499;1.4
4484;1.4
4386;1.4
4355;1.4
4295;1.4
4187;1.4
4122;1.4
4049;1.4
4018;1.4
3852;1.4
3672;1.4
3622;1.4
3617;1.4
3517;1.4
3310;1.4
3264;1.4
3190;1.4
2969;1.4
2863;1.4
2797;1.4
2661;1.4
2498;1.4
2382;1.4
2340;1.4
2334;1.4
1875;1.4
1650;1.4
1642;1.4
1435;1.4
1418;1.4
1357;1.4
1158;1.4
1141;1.4
918;1.4
714;1.4
706;1.4
672;1.4
174;1.4
139;1.4
9582;1.39
9507;1.39
9317;1.39
9278;1.39
9138;1.39
9004;1.39
8828;1.39
8447;1.39
8407;1.39
8306;1.39
8278;1.39
8190;1.39
8047;1.39
7990;1.39
7773;1.39
7756;1.39
7752;1.39
7515;1.39
7506;1.39
7363;1.39
7264;1.39
6854;1.39
6617;1.39
6322;1.39
6136;1.39
6109;1.39
5935;1.39
5808;1.39
5718;1.39
5625;1.39
5573;1.39
5526;1.39
5333;1.39
5308;1.39
5251;1.39
5180;1.39
4970;1.39
4943;1.39
4898;1.39
4871;1.39
4861;1.39
4853;1.39
4832;1.39
4779;1.39
4606;1.39
4575;1.39
4482;1.39
4462;1.39
4439;1.39
4277;1.39
4208;1.39
4191;1.39
4182;1.39
4103;1.39
4006;1.39
3969;1.39
3917;1.39
3753;1.39
3551;1.39
3486;1.39
3473;1.39
3213;1.39
3186;1.39
3171;1.39
2822;1.39
2803;1.39
2634;1.39
2548;1.39
2353;1.39
2333;1.39
2305;1.39
2252;1.39
2202;1.39
1947;1.39
1853;1.39
1733;1.39
1711;1.39
1683;1.39
1389;1.39
1351;1.39
1219;1.39
1191;1.39
1161;1.39
965;1.39
892;1.39
745;1.39
711;1.39
654;1.39
630;1.39
627;1.39
559;1.39
529;1.39
489;1.39
443;1.39
419;1.39
408;1.39
283;1.39
258;1.39
249;1.39
132;1.39
33;1.39
9986;1.38
9862;1.38
9533;1.38
9460;1.38
9075;1.38
9071;1.38
9038;1.38
8847;1.38
8831;1.38
8662;1.38
8563;1.38
8467;1.38
8307;1.38
8242;1.38
8014;1.38
7991;1.38
7906;1.38
7849;1.38
7573;1.38
7531;1.38
7524;1.38
7503;1.38
7370;1.38
7281;1.38
7222;1.38
6898;1.38
6827;1.38
6764;1.38
6720;1.38
6589;1.38
6496;1.38
6290;1.38
6174;1.38
6142;1.38
6074;1.38
6056;1.38
5860;1.38
5497;1.38
5397;1.38
4932;1.38
4916;1.38
4704;1.38
4500;1.38
4450;1.38
4398;1.38
4253;1.38
4247;1.38
4175;1.38
4017;1.38
3986;1.38
3827;1.38
3714;1.38
3645;1.38
3522;1.38
3149;1.38
3128;1.38
2637;1.38
2555;1.38
2520;1.38
2286;1.38
2275;1.38
2072;1.38
1890;1.38
1824;1.38
1608;1.38
1501;1.38
1470;1.38
1288;1.38
999;1.38
895;1.38
731;1.38
595;1.38
521;1.38
500;1.38
241;1.38
65;1.38
9943;1.37
9757;1.37
9737;1.37
9624;1.37
9623;1.37
9528;1.37
9513;1.37
9302;1.37
9205;1.37
8835;1.37
8479;1.37
8443;1.37
8352;1.37
8200;1.37
8150;1.37
8102;1.37
8001;1.37
7915;1.37
7815;1.37
7790;1.37
7782;1.37
7435;1.37
7383;1.37
7194;1.37
6781;1.37
6765;1.37
6516;1.37
6455;1.37
6373;1.37
6321;1.37
6212;1.37
6197;1.37
5997;1.37
5946;1.37
5901;1.37
5847;1.37
5281;1.37
5192;1.37
4945;1.37
4857;1.37
4753;1.37
4622;1.37
4305;1.37
4258;1.37
4243;1.37
4156;1.37
3934;1.37
3902;1.37
3705;1.37
3642;1.37
3544;1.37
3463;1.37
3445;1.37
3381;1.37
3368;1.37
3109;1.37
3037;1.37
2908;1.37
2708;1.37
2609;1.37
2599;1.37
2504;1.37
2454;1.37
2244;1.37
2143;1.37
2076;1.37
2073;1.37
2052;1.37
1922;1.37
1867;1.37
1705;1.37
1643;1.37
1641;1.37
1466;1.37
1310;1.37
1066;1.37
1050;1.37
951;1.37
821;1.37
695;1.37
480;1.37
414;1.37
276;1.37
215;1.37
9814;1.36
9568;1.36
9555;1.36
9530;1.36
9243;1.36
9165;1.36
9155;1.36
9117;1.36
8924;1.36
8821;1.36
8643;1.36
8637;1.36
8585;1.36
8583;1.36
8554;1.36
8498;1.36
8472;1.36
8461;1.36
8337;1.36
8280;1.36
8163;1.36
8138;1.36
8059;1.36
7886;1.36
7859;1.36
7730;1.36
7712;1.36
7518;1.36
7168;1.36
7065;1.36
7017;1.36
6959;1.36
6938;1.36
6887;1.36
6799;1.36
6793;1.36
6732;1.36
6671;1.36
6408;1.36
6208;1.36
6163;1.36
6160;1.36
6127;1.36
6110;1.36
5948;1.36
5660;1.36
5659;1.36
5491;1.36
5488;1.36
5384;1.36
5279;1.36
5241;1.36
5092;1.36
5073;1.36
5016;1.36
4786;1.36
4727;1.36
4725;1.36
4671;1.36
4415;1.36
4384;1.36
4338;1.36
4215;1.36
4085;1.36
4067;1.36
4032;1.36
3943;1.36
3924;1.36
3831;1.36
3768;1.36
3677;1.36
3562;1.36
3539;1.36
3439;1.36
3425;1.36
3299;1.36
3297;1.36
3241;1.36
2950;1.36
2893;1.36
2861;1.36
2847;1.36
2583;1.36
2502;1.36
2435;1.36
2384;1.36
2253;1.36
2230;1.36
2024;1.36
2002;1.36
1640;1.36
1615;1.36
1583;1.36
1507;1.36
1465;1.36
1297;1.36
1282;1.36
1209;1.36
1117;1.36
1102;1.36
1099;1.36
1058;1.36
937;1.36
869;1.36
829;1.36
797;1.36
753;1.36
733;1.36
686;1.36
675;1.36
543;1.36
488;1.36
456;1.36
368;1.36
336;1.36
331;1.36
195;1.36
140;1.36
41;1.36
9928;1.35
9917;1.35
9908;1.35
9905;1.35
9826;1.35
9807;1.35
9736;1.35
9713;1.35
9705;1.35
9679;1.35
9678;1.35
9668;1.35
9557;1.35
9407;1.35
9215;1.35
9129;1.35
8952;1.35
8917;1.35
8492;1.35
8269;1.35
8237;1.35
8109;1.35
8094;1.35
8065;1.35
7985;1.35
7969;1.35
7787;1.35
7670;1.35
7664;1.35
7399;1.35
7350;1.35
7349;1.35
7313;1.35
7271;1.35
7217;1.35
7147;1.35
6922;1.35
6785;1.35
6771;1.35
6760;1.35
6480;1.35
6431;1.35
6333;1.35
6286;1.35
6231;1.35
5910;1.35
5881;1.35
5628;1.35
5489;1.35
5483;1.35
5458;1.35
5382;1.35
5302;1.35
5289;1.35
5105;1.35
5089;1.35
4835;1.35
4805;1.35
4755;1.35
4721;1.35
4685;1.35
4639;1.35
4546;1.35
4411;1.35
4271;1.35
4190;1.35
4174;1.35
4047;1.35
3844;1.35
3817;1.35
3794;1.35
3715;1.35
3575;1.35
3527;1.35
3514;1.35
3505;1.35
3477;1.35
3447;1.35
3394;1.35
3277;1.35
3087;1.35
3049;1.35
3031;1.35
3026;1.35
3015;1.35
2785;1.35
2774;1.35
2530;1.35
2429;1.35
2413;1.35
2399;1.35
2397;1.35
2390;1.35
2372;1.35
2190;1.35
2174;1.35
2151;1.35
1553;1.35
1192;1.35
1150;1.35
1046;1.35
1017;1.35
995;1.35
957;1.35
947;1.35
825;1.35
774;1.35
702;1.35
659;1.35
587;1.35
372;1.35
311;1.35
296;1.35
284;1.35
213;1.35
137;1.35
114;1.35
84;1.35
13;1.35
9;1.35
9891;1.34
9776;1.34
9723;1.34
9710;1.34
9688;1.34
9525;1.34
9448;1.34
9436;1.34
9357;1.34
9349;1.34
9260;1.34
8944;1.34
8882;1.34
8867;1.34
8851;1.34
8694;1.34
8680;1.34
8557;1.34
8303;1.34
8245;1.34
8105;1.34
8089;1.34
7947;1.34
7900;1.34
7840;1.34
7542;1.34
7098;1.34
7068;1.34
7058;1.34
7031;1.34
6994;1.34
6939;1.34
6853;1.34
6835;1.34
6801;1.34
6747;1.34
6745;1.34
6715;1.34
6645;1.34
6638;1.34
6571;1.34
6533;1.34
6370;1.34
6252;1.34
6207;1.34
6102;1.34
6094;1.34
6063;1.34
6018;1.34
5992;1.34
5984;1.34
5786;1.34
5620;1.34
5507;1.34
5406;1.34
5381;1.34
5329;1.34
5314;1.34
5239;1.34
5150;1.34
5030;1.34
4988;1.34
4907;1.34
4901;1.34
4648;1.34
4601;1.34
4594;1.34
4480;1.34
4431;1.34
4112;1.34
4101;1.34
4060;1.34
3754;1.34
3717;1.34
3702;1.34
3519;1.34
3452;1.34
3229;1.34
3194;1.34
3107;1.34
3064;1.34
3063;1.34
2968;1.34
2869;1.34
2842;1.34
2829;1.34
2625;1.34
2493;1.34
2395;1.34
2318;1.34
2213;1.34
2194;1.34
2184;1.34
2137;1.34
2055;1.34
1911;1.34
1813;1.34
1760;1.34
1550;1.34
1175;1.34
1167;1.34
1061;1.34
1021;1.34
921;1.34
740;1.34
718;1.34
421;1.34
415;1.34
413;1.34
407;1.34
332;1.34
307;1.34
144;1.34
70;1.34
12;1.34
9980;1.33
9764;1.33
9747;1.33
9738;1.33
9426;1.33
9324;1.33
9264;1.33
9186;1.33
9154;1.33
9143;1.33
9086;1.33
9012;1.33
8972;1.33
8870;1.33
8794;1.33
8723;1.33
8661;1.33
8612;1.33
8534;1.33
8340;1.33
8324;1.33
8316;1.33
8304;1.33
8248;1.33
8006;1.33
7934;1.33
7916;1.33
7686;1.33
7576;1.33
7575;1.33
7486;1.33
7294;1.33
7290;1.33
7083;1.33
7016;1.33
6865;1.33
6705;1.33
6628;1.33
6625;1.33
6595;1.33
6526;1.33
6506;1.33
6482;1.33
6479;1.33
6308;1.33
6230;1.33
6201;1.33
6123;1.33
6075;1.33
6028;1.33
5956;1.33
5850;1.33
5781;1.33
5772;1.33
5737;1.33
5634;1.33
5567;1.33
5505;1.33
5331;1.33
5303;1.33
5231;1.33
5201;1.33
5182;1.33
5101;1.33
4994;1.33
4957;1.33
4831;1.33
4809;1.33
4797;1.33
4793;1.33
4782;1.33
4728;1.33
4653;1.33
4593;1.33
4515;1.33
4437;1.33
4410;1.33
4375;1.33
4279;1.33
4079;1.33
4065;1.33
3903;1.33
3889;1.33
3870;1.33
3867;1.33
3758;1.33
3459;1.33
3323;1.33
3272;1.33
3247;1.33
3221;1.33
3218;1.33
3211;1.33
3167;1.33
3134;1.33
3076;1.33
2976;1.33
2960;1.33
2942;1.33
2728;1.33
2724;1.33
2667;1.33
2600;1.33
2584;1.33
2557;1.33
2515;1.33
2458;1.33
2452;1.33
2346;1.33
2330;1.33
2120;1.33
2112;1.33
2053;1.33
1868;1.33
1850;1.33
1697;1.33
1691;1.33
1594;1.33
1591;1.33
1502;1.33
1445;1.33
1430;1.33
1388;1.33
1324;1.33
1188;1.33
1179;1.33
1088;1.33
985;1.33
907;1.33
735;1.33
628;1.33
598;1.33
526;1.33
498;1.33
447;1.33
303;1.33
277;1.33
256;1.33
183;1.33
180;1.33
170;1.33
150;1.33
42;1.33
9983;1.32
9904;1.32
9638;1.32
9596;1.32
9435;1.32
9433;1.32
9372;1.32
9314;1.32
9287;1.32
9284;1.32
9156;1.32
9066;1.32
9054;1.32
9017;1.32
9011;1.32
8959;1.32
8871;1.32
8842;1.32
8654;1.32
8613;1.32
8587;1.32
8565;1.32
8446;1.32
8410;1.32
8362;1.32
8177;1.32
8142;1.32
7960;1.32
7754;1.32
7690;1.32
7615;1.32
7148;1.32
6937;1.32
6901;1.32
6758;1.32
6658;1.32
6623;1.32
6603;1.32
6164;1.32
6041;1.32
6007;1.32
5832;1.32
5802;1.32
5711;1.32
5647;1.32
5635;1.32
5496;1.32
5249;1.32
5210;1.32
5118;1.32
5026;1.32
5019;1.32
5009;1.32
4893;1.32
4810;1.32
4718;1.32
4513;1.32
4493;1.32
4409;1.32
4374;1.32
4358;1.32
4303;1.32
4162;1.32
4000;1.32
3892;1.32
3808;1.32
3737;1.32
3295;1.32
3294;1.32
3232;1.32
3177;1.32
3170;1.32
3070;1.32
3004;1.32
2970;1.32
2881;1.32
2654;1.32
2466;1.32
2392;1.32
2351;1.32
2347;1.32
2329;1.32
2290;1.32
2039;1.32
1961;1.32
1887;1.32
1884;1.32
1773;1.32
1736;1.32
1621;1.32
1620;1.32
1570;1.32
1546;1.32
1544;1.32
1353;1.32
1296;1.32
1295;1.32
1145;1.32
1093;1.32
1087;1.32
975;1.32
884;1.32
791;1.32
699;1.32
685;1.32
636;1.32
537;1.32
496;1.32
325;1.32
216;1.32
205;1.32
169;1.32
9858;1.31
9751;1.31
9714;1.31
9694;1.31
9651;1.31
9613;1.31
9579;1.31
9397;1.31
9390;1.31
9227;1.31
9216;1.31
9200;1.31
9176;1.31
9171;1.31
9148;1.31
8933;1.31
8814;1.31
8764;1.31
8599;1.31
8582;1.31
8569;1.31
8471;1.31
8381;1.31
8336;1.31
8228;1.31
8215;1.31
8204;1.31
8130;1.31
8113;1.31
8111;1.31
8110;1.31
8095;1.31
7907;1.31
7901;1.31
7806;1.31
7493;1.31
7434;1.31
7403;1.31
7274;1.31
7246;1.31
7140;1.31
7108;1.31
6988;1.31
6966;1.31
6855;1.31
6842;1.31
6803;1.31
6792;1.31
6778;1.31
6777;1.31
6769;1.31
6630;1.31
6524;1.31
6464;1.31
6369;1.31
6311;1.31
6205;1.31
6190;1.31
6184;1.31
5959;1.31
5887;1.31
5886;1.31
5823;1.31
5776;1.31
5713;1.31
5572;1.31
5548;1.31
5532;1.31
5485;1.31
5413;1.31
5349;1.31
5142;1.31
5137;1.31
5112;1.31
5071;1.31
5036;1.31
4989;1.31
4942;1.31
4937;1.31
4926;1.31
4729;1.31
4720;1.31
4703;1.31
4649;1.31
4604;1.31
4584;1.31
4525;1.31
4381;1.31
4361;1.31
4326;1.31
4269;1.31
4185;1.31
4105;1.31
4064;1.31
4053;1.31
3968;1.31
3893;1.31
3834;1.31
3764;1.31
3731;1.31
3725;1.31
3704;1.31
3669;1.31
3628;1.31
3610;1.31
3609;1.31
3489;1.31
3482;1.31
3465;1.31
3339;1.31
3326;1.31
3315;1.31
3286;1.31
3283;1.31
3279;1.31
3179;1.31
2903;1.31
2768;1.31
2761;1.31
2747;1.31
2733;1.31
2717;1.31
2715;1.31
2700;1.31
2694;1.31
2542;1.31
2534;1.31
2367;1.31
2287;1.31
2254;1.31
2228;1.31
2152;1.31
2101;1.31
2067;1.31
1990;1.31
1859;1.31
1831;1.31
1816;1.31
1739;1.31
1686;1.31
1647;1.31
1644;1.31
1618;1.31
1600;1.31
1542;1.31
1518;1.31
1477;1.31
1456;1.31
1448;1.31
1443;1.31
1413;1.31
1386;1.31
1284;1.31
1226;1.31
1207;1.31
1078;1.31
1076;1.31
971;1.31
968;1.31
927;1.31
860;1.31
844;1.31
785;1.31
773;1.31
771;1.31
725;1.31
676;1.31
583;1.31
520;1.31
465;1.31
434;1.31
424;1.31
245;1.31
104;1.31
91;1.31
50;1.31
31;1.31
15;1.31
9850;1.3
9684;1.3
9551;1.3
9549;1.3
9419;1.3
9322;1.3
9125;1.3
9015;1.3
9001;1.3
8946;1.3
8859;1.3
8856;1.3
8815;1.3
8714;1.3
8674;1.3
8651;1.3
8559;1.3
8523;1.3
8462;1.3
8398;1.3
8279;1.3
8267;1.3
8247;1.3
8212;1.3
8201;1.3
8140;1.3
8062;1.3
8025;1.3
7891;1.3
7852;1.3
7784;1.3
7718;1.3
7604;1.3
7543;1.3
7498;1.3
7473;1.3
7394;1.3
7369;1.3
7242;1.3
7180;1.3
6804;1.3
6773;1.3
6743;1.3
6659;1.3
6542;1.3
6498;1.3
6195;1.3
6134;1.3
6077;1.3
6072;1.3
5977;1.3
5862;1.3
5789;1.3
5774;1.3
5696;1.3
5644;1.3
5629;1.3
5551;1.3
5416;1.3
5350;1.3
5292;1.3
5243;1.3
5215;1.3
5212;1.3
5139;1.3
5046;1.3
5032;1.3
4995;1.3
4951;1.3
4854;1.3
4842;1.3
4664;1.3
4581;1.3
4523;1.3
4512;1.3
4387;1.3
4363;1.3
4344;1.3
4340;1.3
4223;1.3
4204;1.3
4198;1.3
4152;1.3
4142;1.3
4011;1.3
3894;1.3
3874;1.3
3859;1.3
3798;1.3
3657;1.3
3633;1.3
3534;1.3
3341;1.3
3336;1.3
3332;1.3
3188;1.3
3154;1.3
3151;1.3
3148;1.3
3093;1.3
2975;1.3
2962;1.3
2957;1.3
2890;1.3
2854;1.3
2824;1.3
2651;1.3
2649;1.3
2587;1.3
2518;1.3
2455;1.3
2391;1.3
2373;1.3
2168;1.3
2132;1.3
2124;1.3
2117;1.3
1955;1.3
1937;1.3
1828;1.3
1787;1.3
1511;1.3
1444;1.3
1437;1.3
1354;1.3
1333;1.3
1306;1.3
1236;1.3
1120;1.3
1024;1.3
923;1.3
883;1.3
870;1.3
852;1.3
836;1.3
790;1.3
513;1.3
405;1.3
316;1.3
232;1.3
99;1.3
86;1.3
9967;1.29
